place_id,accessibility,door_width,room_maneuver,grab_rails,sink,toilet_seat,emergency_alarm,euro_key,user_modified
44303dee-ecae-45e6-97e8-d44b632a133d,,,,,,,,,f
406acb92-67ab-4557-8863-216cd8d3810a,,,,,,,,,f
e9710eaa-1ac4-468c-8a01-c7b9310c716b,,,,,,,,,f
372634a6-6c20-41f1-9e57-b269d4b0552a,,,,,,,,,f
6ffc0e19-35a0-4559-804c-b8ee769d0bb5,,,,,,,,,f
43ae9660-fcc8-4c6e-9d74-8245a7e4731d,,,,,,,,,f
e654b1cc-8a6d-47da-98e2-7bab3ea33514,,,,,,,,,f
465404d3-9acf-416c-97ee-8cd34dd45f89,,,,,,,,,f
5cf7b3c6-5004-4890-80ea-1c83c376a7ca,,,,,,,,,f
ccca4969-892a-4b7f-86dd-590893274dac,,,,,,,,,f
b5368b4a-ad21-4300-8ec5-32e7a84a3037,,,,,,,,,f
ba9d1f91-0163-45a4-95ae-3120d949c929,,,,,,,,,f
ecfe4287-be1a-4b2e-aed8-d5da9407fee6,,,,,,,,,f
fa8e6ed1-387c-4403-86f4-90a8351d4d55,,,,,,,,,f
788e5471-04bd-4242-9ee2-1bba27b0fe6b,,,,,,,,,f
66383a3c-17b3-4db9-84ed-6897f1e0d35a,,,,,,,,,f
2af84150-4d19-4f5d-b695-0f6f53448807,,,,,,,,,f
a8af2bcd-92ac-4666-bfe9-6a7db8257832,,,,,,,,,f
83ce101b-23fe-4b36-94a2-c20bdd462dd7,,,,,,,,,f
bfdfd19c-f525-40f7-9888-5888e4c3ff5e,,,,,,,,,f
1e21841f-11aa-4cdb-b467-e7b14db70733,,,,,,,,,f
4d628b00-747b-459a-ab18-e0158e9b081d,,,,,,,,,f
bdf91d46-2c6c-4a64-a4db-3a0c98315e24,,,,,,,,,f
5d123dbc-a122-4c22-b638-6159f3010c39,,,,,,,,,f
76909e6c-df5e-4fa4-bf91-25990ee16899,,,,,,,,,f
f72a5334-e7e7-4553-9bed-8c97d500a83c,,,,,,,,,f
d3ce6c4d-7f2a-41f6-85b5-32fd76c97a36,,,,,,,,,f
7b438c6d-4f93-47f8-9564-05fe5e7474de,,,,,,,,,f
c3898b89-91af-49a0-a579-f5ef15f10138,,,,,,,,,f
024ec5b2-a51d-484b-a478-d611deb69d4e,,,,,,,,,f
df992242-9bb4-4593-9ce5-837bff288391,,,,,,,,,f
0227274a-ade6-4259-bfb6-4d04f4ac7b2f,,,,,,,,,f
af129afb-6df9-492d-bf3e-669ce4909527,,,,,,,,,f
7b0413ee-dd42-43de-aeed-5d9a2ab07085,,,,,,,,,f
d9d4b3a2-2245-4f7f-ab65-3af4e2460b6c,,,,,,,,,f
1d7821b3-e9fd-4fb1-91cb-3ba0b08fb8f0,,,,,,,,,f
58fe4a54-e9d9-4b71-ae41-5ab226905603,,,,,,,,,f
4cbdee87-f31c-49ea-b7aa-b5bc9d0bf283,,,,,,,,,f
7d455761-74c2-4935-92b6-8634275949a9,,,,,,,,,f
012d25cb-dcf2-4bc1-924a-624307a97b2b,,,,,,,,,f
c0ac1917-ed24-4091-9451-4b118b576214,,,,,,,,,f
28e8739c-ee20-4141-b6a8-59a5a55c0bed,,,,,,,,,f
06d31624-18bc-45a3-adce-37c47ff249e7,,,,,,,,,f
9cb38f91-6fe0-4509-aa90-b9b6c69f37ec,,,,,,,,,f
9c5afbf5-cfb1-4762-9cfa-b6d7cdf0276d,,,,,,,,,f
013294c4-ec5d-47b8-a7ba-1879f0591737,,,,,,,,,f
e83474da-b16e-416f-8d07-1cd30c3312d2,,,,,,,,,f
b4e3f58e-d96c-4553-9bff-d9c68a9a491c,,,,,,,,,f
c69d090b-a395-4da9-9cfe-32a38c39226e,,,,,,,,,f
c79e50b9-2574-4b70-b283-f6d2725068c2,,,,,,,,,f
f33d954b-1d7c-428e-92d7-d89342084a10,,,,,,,,,f
3d929cba-3066-444c-83d5-cadf9db3ed91,,,,,,,,,f
fa34a5da-c8f1-4299-bd1e-040b1d78f91f,,,,,,,,,f
904edf9e-24b5-4be4-a573-5497ef10f167,,,,,,,,,f
e9e572d9-fd37-4125-aac6-e6f1b7eb8526,,,,,,,,,f
926922cd-7211-4694-b12c-5ebd7a675f77,,,,,,,,,f
149a9fc6-892a-4b48-9e1d-e3c2d3872a89,,,,,,,,,f
82258238-5eeb-4668-bacb-95a4a5e48b6a,,,,,,,,,f
20ec79ce-67ea-4872-b643-a85bf59277a5,,,,,,,,,f
fc16aa75-1c7a-4763-ab89-a383e2630ad6,,,,,,,,,f
c1c221a8-fc49-4bee-a758-122bd6c5dda6,,,,,,,,,f
268cb218-7a59-49b3-91c3-dc72d838c7d2,,,,,,,,,f
bfa9f58c-9912-4bdd-abb7-0383efec6bfb,,,,,,,,,f
944a639f-d33f-4e59-bb34-5cd35b46a81c,,,,,,,,,f
d3755678-e9e7-479e-8f06-93c2eb3816e2,,,,,,,,,f
15ed4f1a-84e6-4661-8582-4f9412af2304,,,,,,,,,f
ebe31686-82f2-436a-8abd-6ab64896874e,,,,,,,,,f
12087ac7-55d4-47fc-8aef-a36f6de77376,,,,,,,,,f
c5ad5fce-4334-4635-bf7e-f530dacc496b,,,,,,,,,f
ba598eb6-1d74-4946-a28f-20b554361a79,,,,,,,,,f
e96bb869-d304-4e6d-8c52-b69fb2760b6a,,,,,,,,,f
fdb468af-588a-4ae2-8f04-3582c0d09237,,,,,,,,,f
948a4e3d-1d5f-404f-88e7-24366cd9b4e3,,,,,,,,,f
d579ad37-d981-45ed-ad8e-be59fee5ad1d,,,,,,,,,f
f6daefbc-b570-4311-9894-b01d9e0bf8d7,,,,,,,,,f
9377908d-1e48-4376-9706-0979594afc7d,,,,,,,,,f
8f65c6c0-b9c8-4535-9332-004e490ba90f,,,,,,,,,f
382e3b12-82a0-4b15-86b9-7dd7088f61fc,,,,,,,,,f
8738b176-9004-4c9b-bcc9-dbc6a0ae451b,,,,,,,,,f
043ca606-59aa-4b79-a611-9301520b01fc,,,,,,,,,f
ca08f0c4-91cc-49fd-8419-d37d60669225,,,,,,,,,f
f10fe1d9-cb77-4fd4-882a-982fde9f1a94,,,,,,,,,f
fca1a1d1-538b-49f0-ad24-1db277ab5022,,,,,,,,,f
ea71f1fa-069c-44a7-b638-fd9930edc4b0,,,,,,,,,f
b2041b84-0acc-4b0a-911e-c86c8b03b0a0,,,,,,,,,f
05b1bad6-ed87-4aae-91c7-c0cc580e2627,,,,,,,,,f
2c4d7948-1c64-4af9-883b-094fc3bcb00f,,,,,,,,,f
827fd15d-7742-4881-87d9-284b1a26ecd2,,,,,,,,,f
96f93a1e-209b-47c1-b83c-87cfde78af0c,,,,,,,,,f
bc6a4ec6-9bd2-40b7-bc09-daa9b0933b54,,,,,,,,,f
50a5e12d-8c7d-4b84-91c0-0fb6917b58fd,,,,,,,,,f
f014a4fb-9058-4efb-9570-76fae16f7a6c,,,,,,,,,f
c20c29a4-872c-4449-b9d7-324aaaf1e98c,,,,,,,,,f
4f74d830-85c9-4414-93bf-655d2a71e3ec,,,,,,,,,f
058205c6-7216-4740-ab98-d428001d2422,,,,,,,,,f
a67c1e47-06f2-4ce0-9b9f-10cfd58c7f2b,,,,,,,,,f
692741ec-ba00-4957-98d8-9e09ac39c3c5,,,,,,,,,f
526a387b-9150-4f14-95b4-8c612f8ac534,,,,,,,,,f
2fbd8275-20e7-4b13-be43-e891daf00500,,,,,,,,,f
79bf3bc2-2824-4ad2-a1b7-7b48605e9cff,,,,,,,,,f
dc3e4f58-b960-48d7-9939-cb1b1264ded7,,,,,,,,,f
f55a2f42-53cc-4041-9657-66f422ea3f57,,,,,,,,,f
49fd34d3-2338-44e0-befc-415b70b1fd63,,,,,,,,,f
88cd2489-4f9b-444b-82f8-f01e5922d66c,,,,,,,,,f
3898d650-771e-44c3-a5b7-64c3fdc02348,,,,,,,,,f
d387fa22-9351-43da-b27f-3b473f7e012c,,,,,,,,,f
01500b93-8515-41c7-a035-59d1f1a82319,,,,,,,,,f
1bd30159-98a0-4ffe-ba20-f1846dc51449,,,,,,,,,f
7521981e-a310-4026-ba3e-5066d0903b4a,,,,,,,,,f
dcf4f66b-a49a-4c8f-9381-00b914bb0d8f,,,,,,,,,f
3f487990-d6df-473a-9a79-cb330c92550d,,,,,,,,,f
f390b9fe-dee7-4f16-9675-b2744e78a367,,,,,,,,,f
d2433743-0abd-4dc9-b7cb-08e0e7db5188,,,,,,,,,f
0cd9f0e9-8c82-450b-99f2-2c9f23f9dee2,,,,,,,,,f
d11c2836-b7de-4bb2-9fa9-c0b532bc2395,,,,,,,,,f
ff72cfd4-c745-4779-9239-ee3b610d2137,,,,,,,,,f
9e4e58d6-4086-4a29-b327-84b50f28aec1,,,,,,,,,f
2d6d961c-298e-4b70-b6b3-16f213191468,,,,,,,,,f
5936718d-993c-4ea9-9b3d-be3bc74b99db,,,,,,,,,f
98e2f19b-f4f7-4ff5-9382-aca7f7821b37,,,,,,,,,f
34967dee-8b4c-4916-bff9-4883c7220cad,,,,,,,,,f
16f84937-b14e-48e0-8da9-3ae01195947a,,,,,,,,,f
7c532093-6221-4db8-a392-3e060b6d1c5f,,,,,,,,,f
db5f9e04-a5e0-4b6f-8c89-8ae16933e844,,,,,,,,,f
6ec1dae1-2b59-42d9-a774-3012efc3e4c0,,,,,,,,,f
a4b9af1d-1bb3-416b-a86e-5d6d97b0ad8d,,,,,,,,,f
57c545e1-9e2f-4683-bd6b-751f0f5d89a9,,,,,,,,,f
852bb152-f12c-42d0-92c5-625fec4c2452,,,,,,,,,f
6f342c43-6d9e-49cb-84f5-e29575a972b1,,,,,,,,,f
5b980596-7200-440e-89f6-afc3a5251c84,,,,,,,,,f
bec4fe00-edf0-4926-b191-d6fe168820b9,,,,,,,,,f
2381ca87-02b6-4417-bd78-8660a0bdc716,,,,,,,,,f
931e6ddd-40d6-4efa-8207-4437d2d10a68,,,,,,,,,f
1d69cb8b-c30c-45b9-889b-c415bc99f0a3,,,,,,,,,f
9b6153f0-a798-45d5-86d6-c667120956c8,,,,,,,,,f
30cccacc-5f1a-40c4-9ca9-00b3660f0c22,,,,,,,,,f
d607c813-e2bb-4fd6-a916-3295fe9245c7,,,,,,,,,f
197ec3ec-8b36-441d-9fe0-ed1a92f48ca9,,,,,,,,,f
0fc24648-c3ed-4a6b-883f-ba51a3617824,,,,,,,,,f
cf5ceadf-e49b-4647-a14c-79fad02951e1,,,,,,,,,f
e424df7d-1410-420f-a4f0-17d25a5f3dbe,,,,,,,,,f
93bb08f2-a8e7-4f7b-a77a-063ab2974208,,,,,,,,,f
835667c4-17af-4e8d-87ee-208776dde43f,,,,,,,,,f
18ed9008-47a0-4e8d-8c2d-224fda9072ec,,,,,,,,,f
111b55d7-ff4c-4dc2-8e1e-19da3e3ae6eb,,,,,,,,,f
b5fe381a-635b-4789-be3a-eff7a02af1d0,,,,,,,,,f
3be945f9-cfdd-4375-b7e7-4224c8eb806d,,,,,,,,,f
579d7c66-7999-417f-86c5-954636dc4794,,,,,,,,,f
6fdab095-c52a-4b7e-9890-8052b8d509ec,,,,,,,,,f
8a45460c-1b8c-48d3-a6c6-104c92c56496,,,,,,,,,f
af2b40c5-59b2-486c-b12e-3d4ed477bb9d,,,,,,,,,f
c75ccc3f-01a0-4683-8a6e-b17b3c30e91b,,,,,,,,,f
2411cd58-3250-48d3-b7f8-3c346a0a9a86,,,,,,,,,f
981f13ee-cb42-4d18-a310-70224391d649,,,,,,,,,f
cfc4b8f3-9aa4-479b-8cb9-068242117580,,,,,,,,,f
9226beae-3c73-4831-8169-5644deb7b432,,,,,,,,,f
fcafe7a9-d5ba-4de8-9c3c-fdd65ff90809,,,,,,,,,f
2f094f1e-d7cd-488f-baa1-166da4760c94,,,,,,,,,f
c50065b8-6f25-4cad-858a-c45a8c31fefc,,,,,,,,,f
79b1471d-b5a1-49fc-8936-9b7e159bf4b0,,,,,,,,,f
798710ca-e4c9-406f-8289-9fd824f9e7c4,,,,,,,,,f
47810815-d5ba-49a8-b8b8-f2d3ea6a3344,,,,,,,,,f
bc6874b6-cdc8-4d47-bd91-b99ca43a5b9a,,,,,,,,,f
841cdfb9-beb1-4055-bd8c-a6ebe98ffc24,,,,,,,,,f
1acd6294-4d78-4a0b-8f0e-37f11fbced64,,,,,,,,,f
0d60ad03-80c1-4414-b64a-dbbcbabcd3a4,,,,,,,,,f
ea79ada1-2c1e-4bdf-bdd9-0257b2c04040,,,,,,,,,f
9d19ad53-5b44-4a81-b651-eef7227d1004,,,,,,,,,f
d5a96dd0-76d0-45af-8f9d-703bb13792bb,,,,,,,,,f
a04eaf16-0506-4701-b244-2e495218dfe5,,,,,,,,,f
b85503fc-fbf0-4860-b4be-3f6bfba958af,,,,,,,,,f
e462bb72-372c-4e31-8dec-8f7b00d4fc84,,,,,,,,,f
b85c6ded-31c4-4863-8288-c8a385a25051,,,,,,,,,f
623264c1-3f17-442e-a9ca-f6f257c4e74e,,,,,,,,,f
171fcac1-1478-4575-9b32-8156f863df31,,,,,,,,,f
bd75d79a-9e3b-4366-baa7-c1d75ae5c940,,,,,,,,,f
ec7dfe75-85ee-499b-b013-627e36795e70,,,,,,,,,f
f2172601-0e61-4307-95b1-4e588b22d41f,,,,,,,,,f
92119349-666d-48f4-8701-3bfa87f536de,,,,,,,,,f
bbd40667-4dee-4c25-a04b-a8c93310d74f,,,,,,,,,f
8b83e7ee-27dd-42d4-8cb2-966f30cae2d8,,,,,,,,,f
0d3701a8-5656-471c-9337-21d8bcff42eb,,,,,,,,,f
75a33f4b-4885-4953-9cb3-39229d28e4fa,,,,,,,,,f
9593b074-bc01-49e8-867a-a7276130caef,,,,,,,,,f
66c88034-dc83-4bff-88ce-0b08a73555f7,,,,,,,,,f
9b51dff1-3822-4bbe-92ff-5d529076c81b,,,,,,,,,f
6fd8bd3f-c7fa-455f-81a4-131351c0b7be,,,,,,,,,f
eac88b25-74c5-41cf-8644-e5d1a43f480c,,,,,,,,,f
8811bc07-b1f0-497f-b7d8-5c3423b69373,,,,,,,,,f
34c56b9d-da0f-4806-88f3-855b8c489f05,,,,,,,,,f
cbc4ed07-a664-46e3-8007-fc03f939d201,,,,,,,,,f
7c0f1f16-42bf-47d5-800a-a15c2887c1bd,,,,,,,,,f
5d82c9fd-1473-4b39-b680-eee5cc68ccd7,,,,,,,,,f
d1e07466-4cef-4638-ab8e-3a02dc27a475,,,,,,,,,f
d8917e22-bf3f-4b44-9302-c94b5faecf20,,,,,,,,,f
9a4d98e3-6ea9-431c-81c2-462968cd9d88,,,,,,,,,f
5e0b5f92-8de7-408d-97f4-2d3b6109b9ca,,,,,,,,,f
baaa2a04-6ff1-4a90-aa91-ff9f9bab9056,,,,,,,,,f
f3fb8c89-78fd-4594-b265-7eaec6400669,,,,,,,,,f
4e450243-de29-4370-86bb-e699d2c75803,,,,,,,,,f
5bd49a29-ea2f-4964-97b8-64304bf13d29,,,,,,,,,f
bd589fee-b2a0-4da4-a8d2-f223d330a40f,,,,,,,,,f
d6981342-9c71-411f-ad32-c7bb39642c31,,,,,,,,,f
34cb4f5a-b31e-4666-a771-95c4e5ed23c4,,,,,,,,,f
5e05a0dd-8dca-433d-9cc3-f8ac04772f04,,,,,,,,,f
e2b77ae6-7c3e-46b7-8133-cbcb6d97fe24,,,,,,,,,f
856b847b-b355-42db-83bd-b5c046a4dd97,,,,,,,,,f
ebecfb36-36d9-4daa-8f9d-94a60ddcb184,,,,,,,,,f
623dc551-1b43-4114-ba7d-3daaef59a358,,,,,,,,,f
96dd3103-b70e-4fd4-83ab-1d3b35631cec,,,,,,,,,f
2d798c6b-7208-4ee4-9602-cae782a2bf7e,,,,,,,,,f
593ed65e-ab09-4d68-9fd7-8e84d5adb2e3,,,,,,,,,f
8b9db662-959d-44f2-ac1c-b8775d213ede,,,,,,,,,f
5a8c27e9-dd95-4c30-ba8c-663917f95526,,,,,,,,,f
17b5222f-7c72-4463-97ed-45f136a182f6,,,,,,,,,f
94666793-0234-41f3-92dc-c7de2bdf5eec,,,,,,,,,f
c0a8d1ad-ba11-40cc-a017-97413353c438,,,,,,,,,f
30f1fa42-c03e-4723-a8b3-1550761a9d46,,,,,,,,,f
742b9a96-3a4a-4c9d-b1bc-b36d97ebca82,,,,,,,,,f
05249e6f-59af-4c59-bef2-837638d51e29,,,,,,,,,f
3b4a58c9-17fc-45a8-be5b-ca7d14bdfe66,,,,,,,,,f
db8b2362-4d53-40f8-8b34-bdf417659f0a,,,,,,,,,f
010c56b1-7877-4aa3-9afd-d012a9d31eab,,,,,,,,,f
77bb8f4d-0583-4f42-bdb0-7603f20b1b1a,,,,,,,,,f
f9efc85c-696a-4791-b4f1-c35d70649263,,,,,,,,,f
bce5dda7-f87a-45f9-bda4-593454e1f3eb,,,,,,,,,f
b2593175-093f-4729-a87d-d07d173ad172,,,,,,,,,f
9152f1bb-ddb5-4d3d-86f7-7edf08c6137b,,,,,,,,,f
c9d75763-3309-4e4b-876e-3c40ec736d34,,,,,,,,,f
838a58fc-51b8-4e2d-9c32-feeaed0449b2,,,,,,,,,f
8c7c2b38-d6c7-4024-a780-e358106f41f0,,,,,,,,,f
ce07eda7-9720-4eba-81c0-17762e1e8a84,,,,,,,,,f
d609dd36-b676-4883-a62a-fda519bae0ff,,,,,,,,,f
89513db5-c065-4c8a-b2a4-0c0f5cffb034,,,,,,,,,f
4b4ce072-6842-4f08-8f3c-8495d7ad2047,,,,,,,,,f
17638c0b-aba3-407e-8a35-662683ad8325,,,,,,,,,f
59c705b2-1f38-47e8-8325-77990c1d0b92,,,,,,,,,f
ccbd469e-4445-4894-a19f-6f2c3b920ba9,,,,,,,,,f
c6831896-b5f7-40ea-800c-555c029f4eca,,,,,,,,,f
0f1c8c46-cea3-4a6b-9c12-0f36c3612272,,,,,,,,,f
01804122-17ff-4613-a439-ec0cdb3dc461,,,,,,,,,f
94fa7bbe-de89-4654-b613-4ac9d9400957,,,,,,,,,f
3de7d4ab-d07a-4619-aa1d-45d407bcedc7,,,,,,,,,f
01a8fb39-4bdc-4714-a644-89bf542080e7,,,,,,,,,f
5e7a16e6-c18e-4cb6-ac83-b9d58bdf4d20,,,,,,,,,f
26569f51-00ec-49d3-9aac-1a526c974d26,,,,,,,,,f
c5840942-a778-4a5c-ad77-61a1d91c86d9,,,,,,,,,f
c85e54fd-2a62-4f46-a20d-8a723eb958ba,,,,,,,,,f
734bbb99-fe7e-40b0-b513-6578fae3aefa,,,,,,,,,f
1c43fdbd-760a-4b45-9399-4a57b882ef50,,,,,,,,,f
eadde0f6-c388-4b9a-a544-48c32757071c,,,,,,,,,f
7369e7bd-c7fb-4e0d-9505-6ece19ec07a4,,,,,,,,,f
20302830-bb06-4190-8fdb-28e697d037c4,,,,,,,,,f
6a27f9c7-ee45-4549-beb9-ec70faa49b39,,,,,,,,,f
8abd2e49-9b79-40f3-9047-6c08a3fc93a9,,,,,,,,,f
e15b4371-9c2c-4251-b302-dffe7198758a,,,,,,,,,f
10babe2c-a5ea-464e-a8de-bfdda2ed61ff,,,,,,,,,f
84204353-ce97-4e0a-b40a-a23a3e1b8efd,,,,,,,,,f
c48c1fef-36df-43df-8ed5-6eb9a156971d,,,,,,,,,f
121c5c39-f89b-4dbe-9f2a-991e26207359,,,,,,,,,f
8bdbf53b-041b-49de-bc22-0b15b5fd9b37,,,,,,,,,f
1d96791d-eaef-4e54-ab7c-f4a87f0038ef,,,,,,,,,f
03e99d8f-ff8a-4ce8-b23a-704b8651da2d,,,,,,,,,f
7073c88d-ea99-4c29-936f-b538c780f16d,,,,,,,,,f
12190a0a-8657-49a4-8fc3-819648d8c5ed,,,,,,,,,f
32165a4b-6810-46d5-ac87-b4edddd9189e,,,,,,,,,f
fefcfc57-6164-4e17-a231-32d4b856ecd1,,,,,,,,,f
d638429f-dc41-427f-862d-00aec3245c93,,,,,,,,,f
c8d8250b-af5b-40ed-b29d-99d7ab806622,,,,,,,,,f
6c575606-ac2c-4415-bc01-da0d31bbfce7,,,,,,,,,f
a1c769f6-37e1-4e7c-aa14-b8314e7604b9,,,,,,,,,f
78da8df0-4fdb-4eb8-9932-c295bb3e5058,,,,,,,,,f
2c33b8fd-991f-4e11-81fd-eee4523ef6cc,,,,,,,,,f
85842842-eca0-4f5d-b0fb-9ecb02c259de,,,,,,,,,f
39101602-3c4c-450d-82fd-c93b1bc5179e,,,,,,,,,f
8eb8a872-9074-4069-9937-56c59a023bbd,,,,,,,,,f
9dae270c-d9dd-4624-9ce6-fb8c06c9d6eb,,,,,,,,,f
d983a465-1073-4061-9261-34611792fb24,,,,,,,,,f
7da642fc-fe2d-4ae6-953c-a8e01cd9a2a8,,,,,,,,,f
2702e76e-b715-440a-9dbd-739884202cc9,,,,,,,,,f
81ad0352-9950-48ef-a648-181002327f70,,,,,,,,,f
e49e57a7-d2e8-4341-a2c1-ddacc49c4a0a,,,,,,,,,f
51cf8d30-15d5-4bc5-bade-cf4acc0a9f3c,,,,,,,,,f
973f3c24-1866-4f16-af58-1a89bd0f9e09,,,,,,,,,f
6fab463b-f58b-405a-908c-bb3bb2ea1424,,,,,,,,,f
536e75f2-33aa-4f20-8c7b-88d5d5aaffea,,,,,,,,,f
ee828e1d-e1d6-4539-b006-e766ef370d48,,,,,,,,,f
daaa58ba-7c3e-4a0c-8bfd-f43f0fc3229b,,,,,,,,,f
77a0f0a6-07b8-4a54-804e-08fd9550024a,,,,,,,,,f
caed7cd2-ea59-44d9-9c6c-e617d4fb4835,,,,,,,,,f
96e6c6e8-6232-4678-afc9-a041cd3a9aa8,,,,,,,,,f
fdc1ce9f-c11a-4ff2-aa63-c94de3d29e6f,,,,,,,,,f
71baf800-04cc-42e2-848c-899e6cb2ac3a,,,,,,,,,f
0a8472c6-8d91-4091-b087-d0252ebc8590,,,,,,,,,f
88a6611a-a8b1-4931-a18f-f7535ccf3c35,,,,,,,,,f
3b8a26e2-d685-4a51-969f-77e3a04081cc,,,,,,,,,f
59995d4b-5ee1-4609-8baf-f36527153b75,,,,,,,,,f
441a8057-2b63-47b6-bb5a-a84a0dbf7295,,,,,,,,,f
8801b060-f70c-4a6b-a8d9-f9fe4919a254,,,,,,,,,f
76ea89d3-e0aa-4d69-a2d1-87bc0fcef026,,,,,,,,,f
cc1b24f0-84de-467d-9c9a-95714d8b6ee1,,,,,,,,,f
15f7b420-3c10-42c4-a48e-3b8c2aa2b73b,,,,,,,,,f
3cbd3c68-2e80-49e3-a3b4-b58067379d84,,,,,,,,,f
36ecc38e-2052-4fc3-99b8-dd3171401ff7,,,,,,,,,f
d64b6346-377d-415c-8cf2-92ce76e31f9f,,,,,,,,,f
f02f5414-8088-43f9-8908-251b0ecfa8ae,,,,,,,,,f
26a56277-e17b-4612-937f-26e1f588154e,,,,,,,,,f
d7d2982f-6d3f-4daf-977c-3b21fb5188e1,,,,,,,,,f
3dc86a18-81a1-447f-bac8-5797a604aaf0,,,,,,,,,f
d94dbbd0-f97f-41eb-9fcf-91575330c083,,,,,,,,,f
843d6d1d-fd59-4a76-bb05-45d71211c47b,,,,,,,,,f
2e9a934b-1c48-4398-bcc3-3761fdb4d321,,,,,,,,,f
0bd6468f-970e-4fd1-8057-6fb4af559f48,,,,,,,,,f
3e5fb8fb-e886-4173-89a6-5aae6f5de9a6,,,,,,,,,f
2840a5d3-94b5-4a3b-8cea-bddc9161bc7d,,,,,,,,,f
a55d8ecc-af0e-4e6d-ba45-5d3b9ec67921,,,,,,,,,f
6a162722-f7ec-46f6-8e11-5ad43dd1c8d0,,,,,,,,,f
354be0d5-8f4a-4323-b455-7cb453c44288,,,,,,,,,f
7a05060f-4f39-4a9b-b602-a3d8e63b8e43,,,,,,,,,f
2a123e6e-4457-4d56-b300-ea06e5903e10,,,,,,,,,f
2063b8c2-0035-4613-ac46-17d10366374c,,,,,,,,,f
3ecc981e-fe36-44b7-b3de-fc4b59e4a2ff,,,,,,,,,f
94020cb7-f33e-47af-9c90-a2cf114279b8,,,,,,,,,f
66a763a4-49ff-4a00-a5a8-b352c04d4fb4,,,,,,,,,f
6e6b227a-4b97-4be9-b6f3-9ef462e2f1cb,,,,,,,,,f
b797e7e9-5599-42bf-a3e8-6a565e0b378a,,,,,,,,,f
f17d5e15-9c54-4956-a382-ea608d007113,,,,,,,,,f
e7fdbbf8-118d-4a95-bac5-5e990ef2de8c,,,,,,,,,f
38c36919-c3c7-405d-918e-38720b0901fd,,,,,,,,,f
a0e7b4ff-5933-43b5-a40d-f361db30a881,,,,,,,,,f
a5d0c53f-19cf-4017-869c-39040fdeb47f,,,,,,,,,f
884fc863-41e5-4b9e-8463-70369cc248af,,,,,,,,,f
862ae62d-a139-4c25-9b91-10114a655281,,,,,,,,,f
9b806fa6-b8d1-4ad3-a55f-524bba5730f9,,,,,,,,,f
4b7bbb14-8a23-4772-a947-0dea3ac94c90,,,,,,,,,f
1454a6c4-5685-471b-953b-874b3a2c4641,,,,,,,,,f
3d69f2d5-32c0-495c-9a4a-891a52663d10,,,,,,,,,f
d76248d8-174a-46e5-a50f-6fa7dfcb995e,,,,,,,,,f
7dc40c17-db55-4c43-8a4e-30198f73107b,,,,,,,,,f
245227f1-c6f6-43b3-b06c-1b09b24ae0c7,,,,,,,,,f
0fefb65d-0a76-43b6-87c6-86edb50cfff8,,,,,,,,,f
a4490870-a918-469a-89d3-30db8b1d38eb,,,,,,,,,f
34735a21-f927-4ea6-a46c-ef43a6e2db75,,,,,,,,,f
ccfe9f8a-6543-4043-89c1-11d7c45aa473,,,,,,,,,f
e5a9533f-5e19-42c1-9419-34a3f03d86ab,,,,,,,,,f
ceeb55a3-e154-4ef2-a3be-5e83b19b8d13,,,,,,,,,f
6bfbd07f-6a53-45d5-b656-050b48cdc31e,,,,,,,,,f
2f8a5e88-4f07-4149-b2fc-2d767b2102e8,,,,,,,,,f
78df9b46-c8fd-496f-a483-45da058698ef,,,,,,,,,f
9ca3dfa5-4df7-4945-a9e3-b86c3049c17a,,,,,,,,,f
388f1dd2-ddc2-48de-8226-9cb498eeb61f,,,,,,,,,f
73ee7c12-630b-4359-8620-6651a9e93d93,,,,,,,,,f
d567157a-8662-4cb0-8050-c6625918a1eb,,,,,,,,,f
4a0a395e-4c03-4bfb-a037-d74d69ef4e95,,,,,,,,,f
58d2fd1c-0528-4fd5-a1b6-1965cbf36741,,,,,,,,,f
05e729ac-d6ef-4ee2-bb46-895fdb2ffa32,,,,,,,,,f
cdb8aeeb-a576-42a5-8de4-f9ec6c22566a,,,,,,,,,f
260ef2be-140b-4f7f-a419-96aa40f56d65,,,,,,,,,f
7949d320-a13e-492c-ae18-bcc3b0799a30,,,,,,,,,f
08e83fe9-15f1-4c30-9aa3-aa8842d3ba56,,,,,,,,,f
956af0ad-6631-4897-a417-fff8463de287,,,,,,,,,f
ba62baba-9dca-4ac0-b99b-c5ed635462f0,,,,,,,,,f
c149b25e-717f-4669-ad9c-5151c23e2f32,,,,,,,,,f
033b7afa-f9b1-49bd-8862-8f86be050e2c,,,,,,,,,f
fc158b68-0509-4481-9a91-ccd5db7e04f3,,,,,,,,,f
2adc97d4-6b9f-4f06-9731-7e57d9268834,,,,,,,,,f
adad4e15-d625-4023-bb0c-76caa836efb5,,,,,,,,,f
70b7e25b-04a8-43e1-af9e-d5e851e6ab94,,,,,,,,,f
c0d603ca-96d5-45ae-b7df-583d1c396002,,,,,,,,,f
c1fcb3c0-6a13-4632-849e-c55675741677,,,,,,,,,f
82e7710a-4e09-4562-82fa-af58cd49fc6f,,,,,,,,,f
03ff7e23-1c12-46a2-b86a-66e8901450d6,,,,,,,,,f
09fa59d7-09e8-4a1c-96e5-bf0f9c8ee227,,,,,,,,,f
ac4fdefd-abfa-40dd-935f-4c814c14adfb,,,,,,,,,f
